employee_id,source_employee_id,company_origin,first_name,last_name,full_name,email,department,department_standardized,job_title,manager_id,employment_type,country,jurisdiction,hire_date,source_system,salary_original,currency,pay_frequency,compensation_effective_date,salary_usd_annual,benefits_enrolled,benefits_enrollment_date,source_systems,dedup_method,failed_check,failed_check_description
GT-010308,10308,GlobalTech,Nancy,Kemp,Nancy Kemp,nancy.kemp@globaltech.com,Communications,Marketing,Operations Manager,GT-002084,Full-Time,Italy,,2018-03-12,globaltech_hris,143161,EUR,Bi-Weekly,2024-09-27,4019960.88,True,2020-01-13,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010314,10314,GlobalTech,Deborah,Fox,Deborah Fox,deborah.fox@globaltech.com,Quality Assurance,Engineering,Controller,GT-007279,Full-Time,Germany,,2021-01-06,globaltech_hris,126049,EUR,Bi-Weekly,2024-01-15,3539455.92,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010321,10321,GlobalTech,Matthew,Wright,Matthew Wright,matthew.wright@globaltech.com,Business Development,Sales,Solutions Architect,GT-006919,Contractor,Italy,,2017-02-25,globaltech_hris,109935,USD,Bi-Weekly,2024-01-17,2858310.0,True,2024-07-08,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010335,10335,GlobalTech,Gregory,Lopez,Gregory Lopez,gregory.lopez@globaltech.com,Human Resources,Human Resources,Senior Product Manager,GT-004964,Part-Time,Australia,,2024-05-14,globaltech_hris,66136,GBP,Bi-Weekly,2023-09-08,2183810.72,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010337,10337,GlobalTech,Andrew,Miller,Andrew Miller,andrew.miller@globaltech.com,Product,Product,Accountant,GT-003201,Contractor,Brazil,,2019-01-08,globaltech_hris,72633,EUR,Bi-Weekly,2024-11-03,2039534.64,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010344,10344,GlobalTech,Charles,Rodriguez,Charles Rodriguez,charles.rodriguez@globaltech.com,Data Science,Data,Operations Manager,GT-012716,Full-Time,Singapore,,2021-03-16,globaltech_hris,"$101,309",USD,Bi-Weekly,2023-04-02,2634034.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010349,10349,GlobalTech,Anthony,Cooper,Anthony Cooper,anthony.cooper@globaltech.com,Quality Assurance,Engineering,Analyst,GT-011837,Part-Time,Sweden,,2018-12-25,globaltech_hris,109751,EUR,Bi-Weekly,2024-03-19,3081808.08,True,2023-05-13,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010353,10353,GlobalTech,Brandon,Hunter,Brandon Hunter,brandon.hunter@globaltech.com,Manufacturing,Manufacturing,Software Engineer,GT-014661,Contractor,Netherlands,,2015-07-18,globaltech_hris,108736,USD,Bi-Weekly,2023-08-27,2827136.0,True,2020-07-25,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010358,10358,GlobalTech,Debra,Harris,Debra Harris,debra.harris@globaltech.com,Legal,Legal,QA Lead,GT-002921,Full-Time,Canada,,2016-01-17,globaltech_hris,114205,EUR,Bi-Weekly,2023-07-07,3206876.4,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010367,10367,GlobalTech,Angela,Peterson,Angela Peterson,angela.peterson@globaltech.com,Communications,Marketing,Marketing Specialist,,Full-Time,Australia,,2019-02-07,globaltech_hris,116644,EUR,Bi-Weekly,2023-07-04,3275363.52,True,2023-01-04,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010368,10368,GlobalTech,James,Hicks,James Hicks,james.hicks@globaltech.com,Operations,Operations,Account Executive,GT-014690,Part-Time,Ireland,,2023-05-17,globaltech_hris,105000,GBP,Bi-Weekly,2024-11-10,3467100.0,True,2021-04-14,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010369,10369,GlobalTech,Paul,Mason,Paul Mason,paul.mason@globaltech.com,Finance,Finance,Project Manager,GT-004933,Contractor,France,,2024-11-19,globaltech_hris,72103,EUR,Bi-Weekly,2023-09-03,2024652.24,True,2021-01-22,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010372,10372,GlobalTech,Andrew,Jackson,Andrew Jackson,andrew.jackson@globaltech.com,Quality Assurance,Engineering,Operations Manager,,Contractor,Hong Kong,,2019-06-20,globaltech_hris,164717,USD,Bi-Weekly,2024-09-25,4282642.0,True,2022-08-17,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010375,10375,GlobalTech,Stephanie,Garcia,Stephanie Garcia,stephanie.garcia@globaltech.com,Operations,Operations,Consultant,GT-001492,Part-Time,India,,2023-11-14,globaltech_hris,72805,EUR,Bi-Weekly,2024-06-15,2044364.4,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010376,10376,GlobalTech,Amy,Boyd,Amy Boyd,amy.boyd@globaltech.com,Product,Product,Staff Engineer,GT-002023,Part-Time,France,,2023-11-01,globaltech_hris,133357,EUR,Bi-Weekly,2023-08-16,3744664.56,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010382,10382,GlobalTech,Frank,Reyes,Frank Reyes,frank.reyes@globaltech.com,Marketing,Marketing,Data Scientist,GT-004964,Part-Time,Singapore,,2016-06-20,globaltech_hris,111041,USD,Bi-Weekly,2024-01-31,2887066.0,True,2023-01-08,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010389,10389,GlobalTech,Nancy,Martinez,Nancy Martinez,nancy.martinez@globaltech.com,Information Technology,Information Technology,Systems Administrator,GT-011886,Contractor,China,,2024-01-01,globaltech_hris,214630,USD,Bi-Weekly,2024-10-30,5580380.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010400,10400,GlobalTech,Raymond,Smith,Raymond Smith,raymond.smith@globaltech.com,Information Technology,Information Technology,Sales Representative,GT-011092,Full-Time,Germany,,2024-12-10,globaltech_hris,80685,GBP,Bi-Weekly,2024-12-15,2664218.7,True,2020-09-25,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010401,10401,GlobalTech,Edward,Walker,Edward Walker,edward.walker@globaltech.com,Communications,Marketing,Software Engineer,GT-010430,Contractor,Singapore,,2024-07-09,globaltech_hris,107606,USD,Bi-Weekly,2023-04-03,2797756.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010409,10409,GlobalTech,Anna,Brown,Anna Brown,anna.brown@globaltech.com,Legal,Legal,Operations Manager,GT-008459,Full-Time,Spain,,2019-10-18,globaltech_hris,115452,GBP,Bi-Weekly,2023-01-16,3812225.04,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010468,10468,GlobalTech,Donna,Lewis,Donna Lewis,donna.lewis@globaltech.com,Supply Chain,Operations,Consultant,,Part-Time,Australia,,2024-08-27,globaltech_hris,152250,EUR,Bi-Weekly,2023-08-01,4275180.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010471,10471,GlobalTech,Michelle,Ramirez,Michelle Ramirez,michelle.ramirez@globaltech.com,Human Resources,Human Resources,Software Engineer,,Part-Time,Switzerland,,2024-10-20,globaltech_hris,100213,GBP,Bi-Weekly,2024-07-20,3309033.26,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010480,10480,GlobalTech,Barbara,Rogers,Barbara Rogers,barbara.rogers@globaltech.com,Engineering,Engineering,Sales Director,GT-007279,Contractor,France,,2023-04-09,globaltech_hris,61656,GBP,Bi-Weekly,2023-04-21,2035881.12,True,2020-08-30,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010486,10486,GlobalTech,Ryan,Porter,Ryan Porter,ryan.porter@globaltech.com,Strategy,Strategy,Account Executive,GT-002809,Full-Time,Germany,,2019-02-04,globaltech_hris,83041,USD,Bi-Weekly,2024-10-08,2159066.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010491,10491,GlobalTech,Laura,Warren,Laura Warren,laura.warren@globaltech.com,Communications,Marketing,Data Analyst,GT-014401,Full-Time,Hong Kong,,2020-03-14,globaltech_hris,154380,GBP,Monthly,2024-06-23,2352751.2,True,2020-05-18,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010501,10501,GlobalTech,Raymond,Rogers,Raymond Rogers,raymond.rogers@globaltech.com,Communications,Marketing,Sales Director,GT-004627,Contractor,United Kingdom,,2019-10-08,globaltech_hris,106228,GBP,Bi-Weekly,2024-05-20,3507648.56,True,2024-10-14,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010502,10502,GlobalTech,Barbara,Cooper,Barbara Cooper,barbara.cooper@globaltech.com,Sales,Sales,Data Analyst,GT-009167,Part-Time,South Korea,,2015-08-18,globaltech_hris,83344,GBP,Bi-Weekly,2024-01-01,2752018.88,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010505,10505,GlobalTech,Stephen,Miller,Stephen Miller,stephen.miller@globaltech.com,Finance,Finance,Systems Administrator,GT-014393,Contractor,Ireland,,2019-05-09,globaltech_hris,119256,GBP,Bi-Weekly,2024-05-23,3937833.12,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010508,10508,GlobalTech,Elizabeth,Nickerson,Elizabeth Nickerson,elizabeth.nickerson@globaltech.com,Supply Chain,Operations,Business Analyst,GT-005904,Contractor,Japan,,2023-07-28,globaltech_hris,125446,EUR,Bi-Weekly,2024-09-03,3522523.68,True,2021-01-07,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010510,10510,GlobalTech,Carol,Collins,Carol Collins,carol.collins@globaltech.com,Finance,Finance,Data Scientist,GT-004462,Part-Time,Mexico,,2020-01-09,globaltech_hris,87940,GBP,Bi-Weekly,2024-02-14,2903778.8,True,2020-04-06,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010511,10511,GlobalTech,Aaron,Russell,Aaron Russell,aaron.russell@globaltech.com,Operations,Operations,Analyst,GT-005713,Part-Time,France,,2018-03-08,globaltech_hris,84994,EUR,Bi-Weekly,2024-01-10,2386631.52,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010521,10521,GlobalTech,Sharon,Price,Sharon Price,sharon.price@globaltech.com,Operations,Operations,Business Analyst,GT-014721,Full-Time,China,,2024-08-29,globaltech_hris,152684,GBP,Monthly,2024-04-24,2326904.16,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010523,10523,GlobalTech,Sharon,Stevens,Sharon Stevens,sharon.stevens@globaltech.com,Information Technology,Information Technology,Marketing Manager,GT-009378,Part-Time,Sweden,,2020-09-04,globaltech_hris,99258,EUR,Bi-Weekly,2024-08-10,2787164.64,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010534,10534,GlobalTech,Alexander,Lewis,Alexander Lewis,alexander.lewis@globaltech.com,Engineering,Engineering,Recruiter,GT-008563,Contractor,Australia,,2018-01-21,globaltech_hris,132296,EUR,Bi-Weekly,2023-11-03,3714871.68,True,2021-04-15,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010602,10602,GlobalTech,Raymond,Knox,Raymond Knox,raymond.knox@globaltech.com,Legal,Legal,QA Lead,GT-009340,Full-Time,Switzerland,,2017-04-25,globaltech_hris,137617,EUR,Bi-Weekly,2023-09-30,3864285.36,True,2023-08-11,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010611,10611,GlobalTech,Rebecca,King,Rebecca King,rebecca.king@globaltech.com,Product,Product,Financial Analyst,GT-008839,Contractor,France,,2018-04-03,globaltech_hris,73335,EUR,Bi-Weekly,2024-02-21,2059246.8,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010612,10612,GlobalTech,Elizabeth,King,Elizabeth King,elizabeth.king@globaltech.com,Information Technology,Information Technology,Financial Analyst,GT-000999,Part-Time,United Kingdom,,2022-12-28,globaltech_hris,80909,GBP,Bi-Weekly,2023-12-24,2671615.18,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010614,10614,GlobalTech,Frank,Davis,Frank Davis,frank.davis@globaltech.com,Marketing,Marketing,Project Manager,,Full-Time,Germany,,2016-11-26,globaltech_hris,162763,EUR,Monthly,2024-11-19,2109408.48,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010615,10615,GlobalTech,Emma,Gordon,Emma Gordon,emma.gordon@globaltech.com,,,Software Engineer,GT-012786,Contractor,China,,2020-01-27,globaltech_hris,93033,USD,Bi-Weekly,2023-10-01,2418858.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010617,10617,GlobalTech,Kenneth,Martin,Kenneth Martin,kenneth.martin@globaltech.com,Legal,Legal,Project Manager,GT-002114,Part-Time,France,,2018-04-16,globaltech_hris,142567,USD,Bi-Weekly,2024-03-02,3706742.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010623,10623,GlobalTech,Laura,Moore,Laura Moore,laura.moore@globaltech.com,Strategy,Strategy,HR Manager,GT-004072,Full-Time,Ireland,,2024-08-13,globaltech_hris,93749,USD,Bi-Weekly,2024-04-10,2437474.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010624,10624,GlobalTech,Rachel,Ramirez,Rachel Ramirez,rachel.ramirez@globaltech.com,Engineering,Engineering,Recruiter,,Full-Time,Singapore,,2015-10-11,globaltech_hris,174335,USD,Monthly,2023-04-24,2092020.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010626,10626,GlobalTech,Nicholas,Bennett,Nicholas Bennett,nicholas.bennett@globaltech.com,Engineering,Engineering,Marketing Specialist,GT-011128,Contractor,Brazil,,2022-10-28,globaltech_hris,112555,USD,Bi-Weekly,2024-10-05,2926430.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010630,10630,GlobalTech,Jack,Mason,Jack Mason,jack.mason@globaltech.com,Supply Chain,Operations,Solutions Architect,GT-014721,Part-Time,India,,2021-11-15,globaltech_hris,100388,GBP,Bi-Weekly,2023-10-08,3314811.76,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010632,10632,GlobalTech,Gregory,Henry,Gregory Henry,gregory.henry@globaltech.com,Business Development,Sales,HR Manager,GT-007343,Part-Time,United Kingdom,,2018-12-16,globaltech_hris,124457,GBP,Bi-Weekly,2023-05-21,4109570.14,True,2023-07-20,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010637,10637,GlobalTech,Kenneth,Kennedy,Kenneth Kennedy,kenneth.kennedy@globaltech.com,Legal,Legal,Data Analyst,GT-012821,Contractor,Australia,,2017-09-22,globaltech_hris,"$123,578",USD,Bi-Weekly,2024-02-21,3213028.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010645,10645,GlobalTech,Sharon,Russell,Sharon Russell,sharon.russell@globaltech.com,Supply Chain,Operations,Data Engineer,GT-006003,Part-Time,Hong Kong,,2017-06-16,globaltech_hris,109704,GBP,Bi-Weekly,2023-06-18,3622426.08,True,2024-08-08,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010652,10652,GlobalTech,Amanda,Clark,Amanda Clark,amanda.clark@globaltech.com,Finance,Finance,Software Engineer,GT-011886,Part-Time,Germany,,2019-10-01,globaltech_hris,97247,USD,Bi-Weekly,2023-12-19,2528422.0,True,2021-01-28,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010654,10654,GlobalTech,Justin,Morgan,Justin Morgan,justin.morgan@globaltech.com,Quality Assurance,Engineering,Analyst,GT-001361,Full-Time,Singapore,,2023-10-22,globaltech_hris,82895,EUR,Bi-Weekly,2024-11-29,2327691.6,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010656,10656,GlobalTech,Cynthia,Warren,Cynthia Warren,cynthia.warren@globaltech.com,Quality Assurance,Engineering,Data Scientist,GT-011580,Full-Time,Australia,,2015-10-06,globaltech_hris,158692,GBP,Monthly,2024-06-09,2418466.08,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010664,10664,GlobalTech,Douglas,Knox,Douglas Knox,douglas.knox@globaltech.com,Operations,Operations,Data Engineer,GT-006080,Full-Time,Netherlands,,2021-10-02,globaltech_hris,73456,GBP,Bi-Weekly,2024-10-20,2425517.12,True,2022-08-17,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010665,10665,GlobalTech,Shirley,Wright,Shirley Wright,shirley.wright@globaltech.com,DevOps,Engineering,Data Analyst,GT-009188,Full-Time,Japan,,2017-08-16,globaltech_hris,119714,EUR,Bi-Weekly,2024-01-30,3361569.12,True,2022-10-25,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010666,10666,GlobalTech,Mary,Morgan,Mary Morgan,mary.morgan@globaltech.com,Finance,Finance,Analyst,GT-000671,Full-Time,China,,2024-01-24,globaltech_hris,157233,GBP,Monthly,2023-10-17,2396230.92,True,2023-07-04,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010672,10672,GlobalTech,Sharon,Jones,Sharon Jones,sharon.jones@globaltech.com,Product,Product,Business Analyst,GT-006579,Full-Time,France,,2019-12-31,globaltech_hris,132679,USD,Bi-Weekly,2024-09-18,3449654.0,True,2022-06-09,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010682,10682,GlobalTech,Joshua,Morris,Joshua Morris,joshua.morris@globaltech.com,Quality Assurance,Engineering,Staff Engineer,GT-004487,Contractor,Mexico,,2016-10-15,globaltech_hris,"£64,512",GBP,Bi-Weekly,2023-10-29,2130186.24,True,2021-10-18,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010684,10684,GlobalTech,Justin,Hunter,Justin Hunter,justin.hunter@globaltech.com,Manufacturing,Manufacturing,Sales Representative,GT-006641,Full-Time,Germany,,2017-09-26,globaltech_hris,116924,USD,Bi-Weekly,2023-05-17,3040024.0,True,2022-11-17,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010685,10685,GlobalTech,Larry,Gomez,Larry Gomez,larry.gomez@globaltech.com,Customer Success,Customer Support,Solutions Architect,GT-011121,Contractor,United Kingdom,,2019-04-25,globaltech_hris,89548,GBP,Bi-Weekly,2024-02-20,2956874.96,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010686,10686,GlobalTech,Scott,Moore,Scott Moore,scott.moore@globaltech.com,Operations,Operations,Accountant,GT-007527,Full-Time,Mexico,,2022-02-18,globaltech_hris,"€113,649",EUR,Bi-Weekly,2024-07-30,3191263.92,True,2020-08-13,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010687,10687,GlobalTech,Eric,Gomez,Eric Gomez,eric.gomez@globaltech.com,Legal,Legal,Sales Representative,GT-004129,Contractor,France,,2019-10-27,globaltech_hris,142182,EUR,Bi-Weekly,2023-08-04,3992470.56,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010692,10692,GlobalTech,Laura,Mason,Laura Mason,laura.mason@globaltech.com,Finance,Finance,Financial Analyst,GT-000537,Contractor,Sweden,,2023-02-05,globaltech_hris,122778,USD,Bi-Weekly,2023-10-29,3192228.0,True,2021-08-07,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010708,10708,GlobalTech,Andrew,Gordon,Andrew Gordon,andrew.gordon@globaltech.com,Human Resources,Human Resources,Operations Manager,GT-007664,Full-Time,Singapore,,2015-01-09,globaltech_hris,91088,EUR,Bi-Weekly,2024-03-09,2557751.04,True,2023-07-04,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010712,10712,GlobalTech,Scott,Rogers,Scott Rogers,scott.rogers@globaltech.com,Marketing,Marketing,Software Engineer,GT-003588,Part-Time,Italy,,2024-08-26,globaltech_hris,111253,EUR,Bi-Weekly,2023-06-28,3123984.24,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010731,10731,GlobalTech,Samantha,Garcia,Samantha Garcia,samantha.garcia@globaltech.com,Customer Success,Customer Support,Systems Administrator,GT-007304,Part-Time,France,,2016-12-15,globaltech_hris,80843,GBP,Bi-Weekly,2024-07-26,2669435.86,True,2022-05-10,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010737,10737,GlobalTech,Catherine,Murphy,Catherine Murphy,catherine.murphy@globaltech.com,Data Science,Data,Project Manager,GT-014900,Part-Time,Italy,,2015-08-03,globaltech_hris,139846,GBP,Bi-Weekly,2024-06-19,4617714.92,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010741,10741,GlobalTech,William,Robinson,William Robinson,william.robinson@globaltech.com,Operations,Operations,Data Scientist,GT-002254,Contractor,China,,2018-11-01,globaltech_hris,172871,USD,Monthly,2024-09-02,2074452.0,True,2023-05-08,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010747,10747,GlobalTech,Carolyn,Hunter,Carolyn Hunter,carolyn.hunter@globaltech.com,Human Resources,Human Resources,Senior Software Engineer,GT-012425,Contractor,Spain,,2015-12-23,globaltech_hris,111355,USD,Bi-Weekly,2024-01-13,2895230.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010749,10749,GlobalTech,Jennifer,Robinson,Jennifer Robinson,jennifer.robinson@globaltech.com,Sales,Sales,Product Manager,GT-008749,Part-Time,Switzerland,,2015-04-13,globaltech_hris,114141,GBP,Bi-Weekly,2023-09-04,3768935.82,True,2024-02-26,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010752,10752,GlobalTech,Michael,Garrison,Michael Garrison,michael.garrison@globaltech.com,Communications,Marketing,HR Manager,GT-010335,Contractor,India,,2018-08-06,globaltech_hris,147584,USD,Bi-Weekly,2024-07-24,3837184.0,True,2024-10-01,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010753,10753,GlobalTech,Jose,Davis,Jose Davis,jose.davis@globaltech.com,Information Technology,Information Technology,Data Engineer,GT-006978,Full-Time,Spain,,2024-07-10,globaltech_hris,123465,EUR,Bi-Weekly,2024-12-27,3466897.2,True,2020-09-30,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010755,10755,GlobalTech,Henry,Bennett,Henry Bennett,henry.bennett@globaltech.com,Communications,Marketing,Marketing Manager,GT-010204,Contractor,Switzerland,,2024-11-18,globaltech_hris,185364,GBP,Monthly,2023-04-19,2824947.36,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010770,10770,GlobalTech,Jason,Brown,Jason Brown,jason.brown@globaltech.com,Supply Chain,Operations,Marketing Specialist,GT-003919,Contractor,Sweden,,2020-04-22,globaltech_hris,100141,EUR,Bi-Weekly,2023-02-05,2811959.28,True,2023-11-11,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010771,10771,GlobalTech,Pamela,White,Pamela White,pamela.white@globaltech.com,Business Development,Sales,Recruiter,,Contractor,Australia,,2016-10-19,globaltech_hris,78595,GBP,Bi-Weekly,2024-05-22,2595206.9,True,2020-03-10,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
